"device_id","app_name","minutes"
890,"Amazon Mobile (Mobile App)",2.06
1503,"Instagram (Mobile App)",1.32
2249,"Yahoo Mail (Mobile App)",24.49
1398,"Google Play (Mobile App)",9.23
406,"Amazon Mobile (Mobile App)",15.40
2456,"YouTube (Mobile App)",612.35
1106,"Instagram (Mobile App)",1394.57
1151,"Facebook (Mobile App)",1190.11
2144,"Facebook Messenger (Mobile App)",548.73
1395,"Google Play (Mobile App)",19.45
1878,"Walmart (Mobile App)",10.42
216,"Amazon Mobile (Mobile App)",10.90
89,"GroupMe (Mobile App)",232.04
2574,"Snapchat (Mobile App)",12.50
2357,"Facebook Messenger (Mobile App)",4.42
537,"YouTube (Mobile App)",1.12
1644,"Netflix (Mobile App)",82.19
2735,"Google Play (Mobile App)",
354,"Snapchat (Mobile App)",68.37
1373,"Snapchat (Mobile App)",21.57
492,"Facebook (Mobile App)",2776.22
1658,"Instagram (Mobile App)",1045.00
2088,"Facebook Messenger (Mobile App)",29.04
156,"Snapchat (Mobile App)",194.25
1772,"Outlook (Mobile App)",147.90
528,"Facebook (Mobile App)",0.39
1911,"Facebook Messenger (Mobile App)",5599.00
2418,"YouTube (Mobile App)",299.13
656,"Netflix (Mobile App)",493.18
179,"Google Search (Mobile App)",
517,"YouTube (Mobile App)",47.88
2559,"Snapchat (Mobile App)",
804,"Instagram (Mobile App)",230.89
2765,"Amazon Music with Prime Music (Mobile App)",2.24
1128,"Google Search (Mobile App)",453.43
762,"Netflix (Mobile App)",
1660,"Microsoft Word (Mobile App)",4.18
952,"Facebook Messenger (Mobile App)",2986.89
1665,"Google Play (Mobile App)",35.41
1691,"Snapchat (Mobile App)",59.40
301,"Snapchat (Mobile App)",3.33
2649,"Google Search (Mobile App)",43.27
136,"Google Play (Mobile App)",1.09
490,"Facebook Messenger (Mobile App)",17.22
1836,"Facebook (Mobile App)",553.66
2188,"Google Play (Mobile App)",2.57
71,"Google Play (Mobile App)",36.04
2743,"Kindle (Mobile App)",0.05
1728,"Facebook (Mobile App)",628.03
1784,"Outlook (Mobile App)",21.25
796,"Snapchat (Mobile App)",3.60
1364,"Snapchat (Mobile App)",0.63
2643,"Google Search (Mobile App)",0.45
1181,"Facebook Messenger (Mobile App)",1740.86
1198,"YouTube (Mobile App)",184.12
1911,"Yahoo Mail (Mobile App)",108.72
1915,"Facebook (Mobile App)",367.20
1374,"Facebook Messenger (Mobile App)",3167.38
2420,"Facebook (Mobile App)",2205.86
479,"Google Search (Mobile App)",0.26
314,"Facebook (Mobile App)",1127.13
2166,"Google Search (Mobile App)",29.20
1588,"Facebook (Mobile App)",
2355,"Facebook Messenger (Mobile App)",1353.43
2377,"YouTube (Mobile App)",55.15
761,"Yahoo Mail (Mobile App)",140.96
1796,"Facebook Messenger (Mobile App)",1021.40
1971,"Google Search (Mobile App)",2.37
116,"Facebook Messenger (Mobile App)",76.88
1702,"Netflix (Mobile App)",
1079,"YouTube (Mobile App)",51.06
2165,"Microsoft Word (Mobile App)",0.31
1745,"Google Play (Mobile App)",27.21
1354,"Facebook Messenger (Mobile App)",414.23
1080,"Instagram (Mobile App)",1216.71
377,"Pinterest (Mobile App)",0.10
144,"Amazon Mobile (Mobile App)",75.73
1286,"Facebook Messenger (Mobile App)",1838.07
904,"Google Play (Mobile App)",29.23
2239,"Instagram (Mobile App)",762.77
2509,"Sam's Club (Mobile App)",39.45
2635,"Google Play (Mobile App)",13.01
2652,"Walmart (Mobile App)",1.47
2602,"Google Search (Mobile App)",60.26
1029,"Facebook (Mobile App)",638.93
1229,"Google Search (Mobile App)",42.90
2093,"Facebook Messenger (Mobile App)",
2396,"Facebook (Mobile App)",558.58
1028,"Amazon Mobile (Mobile App)",57.78
1134,"Google Play (Mobile App)",11.80
1131,"GroupMe (Mobile App)",8.08
2359,"Google Play (Mobile App)",8.21
1435,"Netflix (Mobile App)",6.25
962,"Google Play (Mobile App)",5.67
2049,"Facebook (Mobile App)",22.48
253,"Google Play (Mobile App)",33.82
1127,"Yahoo Mail (Mobile App)",95.21
1485,"YouTube (Mobile App)",26.16
1026,"YouTube (Mobile App)",28.74
496,"YouTube (Mobile App)",103.16
2031,"Walmart (Mobile App)",5.58
2523,"Facebook (Mobile App)",333.61
346,"Google Search (Mobile App)",14.50
1475,"YouTube (Mobile App)",26.12
277,"Google Play (Mobile App)",93.55
1473,"Facebook Messenger (Mobile App)",270.30
302,"Kindle (Mobile App)",113.67
1942,"YouTube (Mobile App)",68.60
843,"Amazon Mobile (Mobile App)",
147,"Google Play (Mobile App)",144.46
1610,"Snapchat (Mobile App)",38.56
1714,"Netflix (Mobile App)",1.12
856,"Snapchat (Mobile App)",30.00
1277,"Amazon Mobile (Mobile App)",5.24
427,"Facebook (Mobile App)",8.14
256,"YouTube (Mobile App)",39.16
2386,"Google Play (Mobile App)",6.94
2497,"Google Play (Mobile App)",3.89
1453,"Pinterest (Mobile App)",35.18
1496,"Pinterest (Mobile App)",251.62
834,"Google Play (Mobile App)",3.66
952,"Google Search (Mobile App)",146.06
1094,"Facebook Messenger (Mobile App)",814.32
2346,"Netflix (Mobile App)",136.66
294,"Walmart (Mobile App)",22.30
2124,"Snapchat (Mobile App)",12.77
2091,"Yahoo Mail (Mobile App)",140.63
1162,"Google Play (Mobile App)",15.37
2356,"Yahoo Mail (Mobile App)",17.40
1881,"Google Search (Mobile App)",
1061,"Snapchat (Mobile App)",624.86
1724,"Tumblr (Mobile App)",8.31
786,"Amazon Mobile (Mobile App)",20.35
2215,"Facebook Messenger (Mobile App)",682.31
2420,"Pinterest (Mobile App)",513.53
434,"YouTube (Mobile App)",0.32
1260,"Google Search (Mobile App)",2.85
714,"Facebook Messenger (Mobile App)",3654.10
997,"Facebook Messenger (Mobile App)",704.54
2303,"Instagram (Mobile App)",0.19
723,"Facebook (Mobile App)",2051.23
938,"Snapchat (Mobile App)",5.99
2341,"Walmart (Mobile App)",4.42
955,"Tumblr (Mobile App)",327.84
1617,"Snapchat (Mobile App)",17.89
1182,"YouTube (Mobile App)",2088.44
2190,"Amazon Music with Prime Music (Mobile App)",16.46
1887,"Google Play (Mobile App)",
269,"Amazon Mobile (Mobile App)",67.08
1996,"Facebook Messenger (Mobile App)",1246.73
2355,"Netflix (Mobile App)",763.66
2406,"Google Play (Mobile App)",15.81
2086,"Yahoo Mail (Mobile App)",38.90
1993,"Outlook (Mobile App)",98.39
2511,"Google Play (Mobile App)",15.84
1684,"Snapchat (Mobile App)",38.98
686,"Google Search (Mobile App)",0.40
332,"Google Play (Mobile App)",2.06
2293,"Netflix (Mobile App)",1064.96
2205,"Instagram (Mobile App)",0.25
1092,"YouTube (Mobile App)",0.10
115,"Snapchat (Mobile App)",633.94
786,"Google Search (Mobile App)",240.36
990,"Facebook Messenger (Mobile App)",276.14
2366,"Facebook Messenger (Mobile App)",40.07
2405,"Google Search (Mobile App)",93.98
1029,"Google Play (Mobile App)",9.55
306,"Google Play (Mobile App)",5.04
2506,"YouTube (Mobile App)",189.39
1548,"Instagram (Mobile App)",90.79
630,"Walmart (Mobile App)",32.68
1448,"Yahoo Mail (Mobile App)",11.35
2226,"YouTube (Mobile App)",15.53
294,"Facebook Messenger (Mobile App)",670.26
28,"YouTube (Mobile App)",0.20
1533,"Yahoo Mail (Mobile App)",9.89
1628,"Instagram (Mobile App)",9.90
2126,"Facebook (Mobile App)",179.29
82,"Google Search (Mobile App)",2.50
1230,"YouTube (Mobile App)",22.19
829,"Google Search (Mobile App)",2.76
258,"Google Search (Mobile App)",94.36
194,"Facebook (Mobile App)",340.71
1154,"Facebook (Mobile App)",1950.40
1598,"YouTube (Mobile App)",7.78
1689,"Google Search (Mobile App)",50.83
1429,"Instagram (Mobile App)",7.05
393,"Instagram (Mobile App)",229.50
1505,"Microsoft Word (Mobile App)",4.26
2698,"YouTube (Mobile App)",585.57
2464,"Pinterest (Mobile App)",2.80
636,"Facebook (Mobile App)",2489.22
1488,"Google Search (Mobile App)",55.91
604,"Google Search (Mobile App)",19.41
682,"Google Search (Mobile App)",3.26
1795,"Pinterest (Mobile App)",19.80
1813,"Netflix (Mobile App)",0.38
149,"Yahoo Mail (Mobile App)",393.52
270,"Snapchat (Mobile App)",18.79
156,"Pinterest (Mobile App)",
742,"Facebook (Mobile App)",1558.10
267,"Facebook (Mobile App)",951.76
2329,"Facebook Messenger (Mobile App)",4.37
1159,"Amazon Mobile (Mobile App)",58.52
2133,"Google Play (Mobile App)",20.97
1216,"Netflix (Mobile App)",0.66
2567,"Google Search (Mobile App)",82.24
2265,"Facebook Messenger (Mobile App)",721.43
619,"Amazon Mobile (Mobile App)",93.40
1044,"Amazon Mobile (Mobile App)",2.56
1436,"Facebook Messenger (Mobile App)",
84,"Outlook (Mobile App)",1.55
2417,"Amazon Mobile (Mobile App)",105.78
1678,"Amazon Mobile (Mobile App)",3.57
1858,"Pinterest (Mobile App)",461.82
2182,"Facebook (Mobile App)",3157.47
454,"Google Search (Mobile App)",25.02
1648,"Facebook (Mobile App)",229.99
1637,"GroupMe (Mobile App)",24.24
2356,"YouTube (Mobile App)",46.92
1913,"Facebook (Mobile App)",113.01
970,"Amazon Mobile (Mobile App)",5.55
18,"Facebook (Mobile App)",89.17
258,"YouTube (Mobile App)",164.49
38,"Google Play (Mobile App)",4.01
370,"Google Search (Mobile App)",112.29
1480,"Google Play (Mobile App)",31.47
2546,"Pinterest (Mobile App)",0.74
1674,"Facebook (Mobile App)",
225,"YouTube (Mobile App)",30.97
342,"Outlook (Mobile App)",9.99
1034,"Facebook Messenger (Mobile App)",1212.38
1073,"Google Search (Mobile App)",0.60
555,"Facebook (Mobile App)",959.52
496,"Facebook (Mobile App)",39.34
129,"Facebook Messenger (Mobile App)",3.93
667,"GroupMe (Mobile App)",
517,"Google Search (Mobile App)",34.61
2041,"YouTube (Mobile App)",160.41
800,"Facebook Messenger (Mobile App)",855.50
680,"Google Search (Mobile App)",66.72
2026,"Yahoo Mail (Mobile App)",0.10
788,"YouTube (Mobile App)",97.83
150,"Pinterest (Mobile App)",39.72
865,"Amazon Music with Prime Music (Mobile App)",0.11
678,"Google Search (Mobile App)",1.61
537,"Netflix (Mobile App)",2.07
328,"Facebook (Mobile App)",2257.81
1185,"YouTube (Mobile App)",0.19
2574,"Netflix (Mobile App)",373.90
2657,"Google Play (Mobile App)",17.52
1062,"Google Search (Mobile App)",51.80
553,"Pinterest (Mobile App)",326.95
543,"YouTube (Mobile App)",87.67
1262,"Facebook Messenger (Mobile App)",1460.92
1457,"Google Search (Mobile App)",14.62
1975,"Instagram (Mobile App)",21.93
238,"Facebook (Mobile App)",4080.98
1882,"Sam's Club (Mobile App)",0.60
848,"Google Search (Mobile App)",2.25
1557,"Facebook Messenger (Mobile App)",689.36
1344,"Amazon Mobile (Mobile App)",579.15
766,"Instagram (Mobile App)",0.35
698,"Google Play (Mobile App)",26.83
1467,"Facebook (Mobile App)",35.47
2460,"Instagram (Mobile App)",82.28
2445,"Google Play (Mobile App)",0.52
2470,"Snapchat (Mobile App)",73.60
2111,"Amazon Music with Prime Music (Mobile App)",20.97
1631,"Google Search (Mobile App)",18.76
1982,"Google Search (Mobile App)",85.26
370,"Google Play (Mobile App)",38.92
2421,"Outlook (Mobile App)",10.77
519,"Instagram (Mobile App)",330.15
1363,"Outlook (Mobile App)",0.36
1851,"YouTube (Mobile App)",65.14
774,"Amazon Mobile (Mobile App)",20.79
683,"Facebook Messenger (Mobile App)",0.03
671,"Facebook Messenger (Mobile App)",3.00
1627,"Facebook (Mobile App)",1085.45
1954,"Google Play (Mobile App)",4.70
1428,"Walmart (Mobile App)",4.63
1654,"Facebook (Mobile App)",1506.02
21,"Facebook Messenger (Mobile App)",187.83
1905,"Google Play (Mobile App)",38.84
1355,"Facebook Messenger (Mobile App)",9.51
1691,"Google Search (Mobile App)",
2018,"Google Play (Mobile App)",13.22
609,"Instagram (Mobile App)",719.08
2667,"Google Search (Mobile App)",0.67
145,"YouTube (Mobile App)",1946.10
1855,"Microsoft Word (Mobile App)",0.31
1055,"Amazon Mobile (Mobile App)",16.92
1299,"Kindle (Mobile App)",0.09
1761,"Netflix (Mobile App)",95.02
659,"Google Play (Mobile App)",22.48
2772,"Outlook (Mobile App)",22.90
1092,"Instagram (Mobile App)",3.85
2481,"Facebook Messenger (Mobile App)",65.82
1579,"Instagram (Mobile App)",317.14
1041,"Facebook (Mobile App)",2541.03
981,"Instagram (Mobile App)",1998.65
2250,"Google Play (Mobile App)",28.64
1972,"Google Play (Mobile App)",36.93
1034,"Instagram (Mobile App)",23.92
84,"Google Play (Mobile App)",
378,"Google Search (Mobile App)",1.56
682,"Facebook (Mobile App)",271.47
1258,"Snapchat (Mobile App)",6.43
993,"YouTube (Mobile App)",0.15
914,"Amazon Mobile (Mobile App)",38.46
2258,"Instagram (Mobile App)",81.87
827,"Google Search (Mobile App)",19.27
1356,"Google Search (Mobile App)",8.53
2367,"Walmart (Mobile App)",73.30
2143,"Yahoo Newsroom (Mobile App)",4.14
1050,"YouTube (Mobile App)",127.26
120,"Google Play (Mobile App)",45.33
382,"YouTube (Mobile App)",13.04
1258,"Amazon Music with Prime Music (Mobile App)",
2498,"Google Search (Mobile App)",480.09
2735,"Amazon Mobile (Mobile App)",69.57
2054,"Instagram (Mobile App)",69.85
1470,"Facebook (Mobile App)",312.38
2616,"Google Search (Mobile App)",150.24
39,"Instagram (Mobile App)",0.25
1852,"Snapchat (Mobile App)",618.25
2555,"Yahoo Mail (Mobile App)",54.51
1896,"YouTube (Mobile App)",161.65
2211,"Facebook Messenger (Mobile App)",1008.95
795,"YouTube (Mobile App)",
1672,"Facebook Messenger (Mobile App)",160.09
711,"Google Search (Mobile App)",328.81
1119,"Google Play (Mobile App)",6.43
1845,"Google Play (Mobile App)",61.63
25,"Facebook Messenger (Mobile App)",913.21
2060,"Pinterest (Mobile App)",28.16
2027,"Google Search (Mobile App)",0.29
788,"Instagram (Mobile App)",23.89
1270,"Snapchat (Mobile App)",154.52
1109,"Facebook Messenger (Mobile App)",17.20
1680,"Facebook (Mobile App)",234.99
2296,"Google Play (Mobile App)",7.06
2414,"Pinterest (Mobile App)",26.09
2489,"YouTube (Mobile App)",188.71
1378,"YouTube (Mobile App)",11.59
1338,"Instagram (Mobile App)",
1781,"Google Play (Mobile App)",224.69
1929,"Snapchat (Mobile App)",1.92
695,"YouTube (Mobile App)",53.15
401,"Facebook (Mobile App)",461.17
2630,"Facebook Messenger (Mobile App)",1223.52
1746,"Facebook Messenger (Mobile App)",931.20
1305,"Amazon Music with Prime Music (Mobile App)",122.56
1064,"Google Play (Mobile App)",
2426,"Netflix (Mobile App)",19.17
397,"Kindle (Mobile App)",0.04
817,"Amazon Mobile (Mobile App)",1.46
326,"Amazon Mobile (Mobile App)",60.06
1744,"Walmart (Mobile App)",46.92
719,"Google Play (Mobile App)",200.10
1049,"Facebook (Mobile App)",821.94
2206,"Outlook (Mobile App)",6.82
2695,"Yahoo Mail (Mobile App)",31.89
1487,"Netflix (Mobile App)",0.18
906,"Google Play (Mobile App)",1.48
2589,"Facebook Messenger (Mobile App)",671.99
2504,"Walmart (Mobile App)",4.38
2630,"Facebook (Mobile App)",189.36
1532,"YouTube (Mobile App)",69.42
92,"Facebook (Mobile App)",848.26
2511,"Facebook Messenger (Mobile App)",1000.03
2484,"Instagram (Mobile App)",37.44
2144,"Facebook (Mobile App)",451.55
1939,"Google Search (Mobile App)",0.23
881,"Google Search (Mobile App)",47.20
1495,"Amazon Music with Prime Music (Mobile App)",63.19
2311,"Facebook Messenger (Mobile App)",836.35
2332,"Google Search (Mobile App)",5293.33
2428,"Google Search (Mobile App)",2430.73
409,"Google Play (Mobile App)",13.65
613,"Google Play (Mobile App)",4.96
284,"Facebook Messenger (Mobile App)",336.21
1754,"Facebook Messenger (Mobile App)",760.21
542,"Facebook (Mobile App)",103.84
2043,"YouTube (Mobile App)",741.15
319,"Kindle (Mobile App)",0.12
1446,"Google Play (Mobile App)",12.10
2411,"Amazon Mobile (Mobile App)",14.81
800,"Facebook (Mobile App)",1245.81
2307,"Yahoo Mail (Mobile App)",34.84
157,"YouTube (Mobile App)",841.35
1522,"Google Search (Mobile App)",89.48
1357,"YouTube (Mobile App)",149.61
2509,"Instagram (Mobile App)",16.14
1833,"Google Play (Mobile App)",17.60
1993,"Walmart (Mobile App)",20.09
2371,"Instagram (Mobile App)",6.15
2758,"Google Search (Mobile App)",772.85
2298,"Google Search (Mobile App)",22.88
2248,"Kindle (Mobile App)",199.44
2374,"YouTube (Mobile App)",4.15
2207,"Facebook Messenger (Mobile App)",1337.90
2616,"Instagram (Mobile App)",12.86
1487,"Facebook (Mobile App)",2166.10
1430,"Facebook (Mobile App)",1035.03
2717,"Facebook Messenger (Mobile App)",216.15
2473,"Facebook (Mobile App)",802.48
2134,"Snapchat (Mobile App)",345.08
19,"YouTube (Mobile App)",0.70
286,"Instagram (Mobile App)",55.14
1720,"YouTube (Mobile App)",1.51
1480,"Pinterest (Mobile App)",34.16
2318,"Facebook Messenger (Mobile App)",0.30
1848,"Yahoo Mail (Mobile App)",2.55
748,"Amazon Mobile (Mobile App)",43.37
1927,"Google Search (Mobile App)",27.34
926,"YouTube (Mobile App)",44.81
2137,"Outlook (Mobile App)",0.18
1902,"Kindle (Mobile App)",264.98
1058,"YouTube (Mobile App)",0.22
1036,"Facebook (Mobile App)",14.08
1720,"Amazon Music with Prime Music (Mobile App)",1.39
1713,"Facebook (Mobile App)",2522.76
1209,"Google Play (Mobile App)",15.26
1376,"Instagram (Mobile App)",61.64
976,"YouTube (Mobile App)",148.25
803,"GroupMe (Mobile App)",2.47
730,"Instagram (Mobile App)",
200,"Google Search (Mobile App)",8.16
1778,"Google Play (Mobile App)",4.73
138,"Facebook (Mobile App)",29.94
468,"Facebook (Mobile App)",1074.83
398,"YouTube (Mobile App)",0.25
2293,"Facebook Messenger (Mobile App)",
1887,"Walmart (Mobile App)",2.10
743,"Facebook Messenger (Mobile App)",181.22
1032,"Google Play (Mobile App)",136.05
1740,"Instagram (Mobile App)",171.24
2525,"Facebook (Mobile App)",285.12
540,"Facebook (Mobile App)",1592.01
1940,"Google Search (Mobile App)",24.63
1463,"Amazon Mobile (Mobile App)",11.04
2242,"Google Play (Mobile App)",28.59
236,"Instagram (Mobile App)",6.63
2239,"Snapchat (Mobile App)",252.54
1323,"Facebook Messenger (Mobile App)",2684.46
544,"Sam's Club Scan & Go (Mobile App)",0.16
2378,"Google Play (Mobile App)",10.52
1606,"Facebook (Mobile App)",225.51
102,"Instagram (Mobile App)",677.05
731,"Facebook Messenger (Mobile App)",65.55
1545,"Instagram (Mobile App)",
93,"Amazon Mobile (Mobile App)",
1594,"Facebook Messenger (Mobile App)",377.14
2010,"Facebook Messenger (Mobile App)",1886.45
1746,"Instagram (Mobile App)",161.54
724,"Amazon Mobile (Mobile App)",0.17
2774,"Kindle (Mobile App)",0.05
2542,"Facebook (Mobile App)",150.30
2188,"Google Search (Mobile App)",206.95
1553,"Instagram (Mobile App)",585.26
1499,"Google Play (Mobile App)",46.40
2210,"YouTube (Mobile App)",2.81
782,"Facebook Messenger (Mobile App)",682.41
263,"Netflix (Mobile App)",0.99
2018,"Facebook Messenger (Mobile App)",1803.16
1839,"Walmart (Mobile App)",4.01
2716,"Amazon Mobile (Mobile App)",16.77
2644,"Amazon Mobile (Mobile App)",20.69
1537,"Instagram (Mobile App)",1172.90
1007,"Yahoo Mail (Mobile App)",0.03
302,"Facebook Messenger (Mobile App)",506.95
131,"Amazon Mobile (Mobile App)",25.27
2208,"Facebook Messenger (Mobile App)",2.76
1085,"Walmart (Mobile App)",2.59
568,"Walmart (Mobile App)",65.61
554,"Instagram (Mobile App)",842.18
2494,"YouTube (Mobile App)",11.44
428,"YouTube (Mobile App)",93.56
1925,"YouTube (Mobile App)",8.39
417,"Google Play (Mobile App)",14.66
1970,"YouTube (Mobile App)",61.87
2592,"Kindle (Mobile App)",6.24
1052,"Amazon Mobile (Mobile App)",29.10
2272,"Snapchat (Mobile App)",35.29
1217,"Yahoo Newsroom (Mobile App)",105.69
1139,"Google Search (Mobile App)",2.23
223,"Amazon Mobile (Mobile App)",17.26
414,"Amazon Mobile (Mobile App)",7.17
639,"Facebook (Mobile App)",741.53
2674,"Instagram (Mobile App)",22.22
1124,"Instagram (Mobile App)",77.56
1814,"Facebook (Mobile App)",
1927,"YouTube (Mobile App)",7.43
2070,"Google Search (Mobile App)",33.57
2110,"Instagram (Mobile App)",17.50
403,"Microsoft Word (Mobile App)",12.42
2481,"Walmart (Mobile App)",0.41
432,"YouTube (Mobile App)",17.76
1608,"Google Search (Mobile App)",1.17
2251,"Netflix (Mobile App)",0.29
819,"Walmart (Mobile App)",3.56
2177,"YouTube (Mobile App)",34.16
1862,"Facebook Messenger (Mobile App)",238.38
453,"Google Play (Mobile App)",37.62
1068,"Google Search (Mobile App)",5.33
827,"Google Play (Mobile App)",279.19
1928,"Instagram (Mobile App)",233.48
75,"Amazon Mobile (Mobile App)",19.74
848,"Facebook (Mobile App)",3012.79
1864,"Google Search (Mobile App)",31.55
1063,"Amazon Mobile (Mobile App)",4.17
1260,"YouTube (Mobile App)",305.28
923,"Facebook Messenger (Mobile App)",21.65
754,"Instagram (Mobile App)",891.19
2241,"Pinterest (Mobile App)",1083.13
1217,"YouTube (Mobile App)",16.51
1168,"YouTube (Mobile App)",35.45
484,"Outlook (Mobile App)",3.26
1457,"Facebook Messenger (Mobile App)",1740.21
2494,"Yahoo Mail (Mobile App)",61.47
477,"Instagram (Mobile App)",91.36
202,"Yahoo Mail (Mobile App)",5.45
297,"Facebook Messenger (Mobile App)",4372.20
1317,"Amazon Mobile (Mobile App)",13.16
2289,"YouTube (Mobile App)",263.19
29,"Google Search (Mobile App)",81.00
2270,"Google Search (Mobile App)",0.57
